,dataset_name,cell_type,cell_type_ontology_id,sex,race,count,percentage
42,Spleen,plasmablast,CL:0000980,female,unknown,64,0.0679001867255135
43,Spleen,IgG plasma cell,CL:0000985,female,unknown,42,0.04455949753861823
44,Spleen,IgM plasma cell,CL:0000986,female,unknown,46,0.04880325920896283
45,Spleen,conventional dendritic cell,CL:0000990,female,unknown,17,0.018035987098964524
46,Spleen,innate lymphoid cell,CL:0001065,female,unknown,48,0.05092514004413513
47,Spleen,T follicular helper cell,CL:0002038,female,unknown,573,0.6079188592768631
48,Spleen,native cell,CL:0000003,male,unknown,46,0.04880325920896283
49,Spleen,hematopoietic stem cell,CL:0000037,male,unknown,8,0.008487523340689187
50,Spleen,T cell,CL:0000084,male,unknown,20,0.02121880835172297
51,Spleen,platelet,CL:0000233,male,unknown,13,0.01379222542861993
52,Spleen,macrophage,CL:0000235,male,unknown,21,0.022279748769309115
53,Spleen,B cell,CL:0000236,male,unknown,6731,7.141189950772365
54,Spleen,dendritic cell,CL:0000451,male,unknown,78,0.08275335257171958
55,Spleen,lymphocyte,CL:0000542,male,unknown,323,0.34268375488032593
56,Spleen,monocyte,CL:0000576,male,unknown,241,0.2556866406382618
57,Spleen,natural killer cell,CL:0000623,male,unknown,6465,6.858979799694449
58,Spleen,"CD4-positive, alpha-beta T cell",CL:0000624,male,unknown,2779,2.948353420471906
59,Spleen,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,611,0.6482345951451366
60,Spleen,plasmacytoid dendritic cell,CL:0000784,male,unknown,9,0.009548463758275335
61,Spleen,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CL:0000792,male,unknown,208,0.22067560685791887
62,Spleen,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CL:0000802,male,unknown,889,0.9431760312340859
63,Spleen,follicular B cell,CL:0000843,male,unknown,2760,2.9281955525377694
64,Spleen,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,male,unknown,658,0.6980987947716857
65,Spleen,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,unknown,1003,1.0641232388389068
66,Spleen,plasmablast,CL:0000980,male,unknown,81,0.08593617382447802
67,Spleen,IgG plasma cell,CL:0000985,male,unknown,51,0.05410796129689357
68,Spleen,IgM plasma cell,CL:0000986,male,unknown,56,0.0594126633848243
69,Spleen,conventional dendritic cell,CL:0000990,male,unknown,21,0.022279748769309115
70,Spleen,innate lymphoid cell,CL:0001065,male,unknown,233,0.24719911729757255
71,Spleen,T follicular helper cell,CL:0002038,male,unknown,453,0.4806060091665252
72,Spleen,native cell,CL:0000003,male,unknown,1,0.0010609404175861484
73,Spleen,hematopoietic stem cell,CL:0000037,male,unknown,9,0.009548463758275335
74,Spleen,T cell,CL:0000084,male,unknown,27,0.028645391274826005
75,Spleen,platelet,CL:0000233,male,unknown,3,0.0031828212527584454
76,Spleen,macrophage,CL:0000235,male,unknown,34,0.03607197419792905
77,Spleen,B cell,CL:0000236,male,unknown,1023,1.0853420471906299
78,Spleen,dendritic cell,CL:0000451,male,unknown,82,0.08699711424206416
79,Spleen,lymphocyte,CL:0000542,male,unknown,21,0.022279748769309115
80,Spleen,monocyte,CL:0000576,male,unknown,534,0.5665421829910032
81,Spleen,natural killer cell,CL:0000623,male,unknown,930,0.986674588355118
82,Spleen,"CD4-positive, alpha-beta T cell",CL:0000624,male,unknown,1096,1.1627906976744187
83,Spleen,"CD8-positive, alpha-beta T cell",CL:0000625,male,unknown,497,0.5272873875403157
84,Spleen,plasmacytoid dendritic cell,CL:0000784,male,unknown,25,0.02652351043965371
85,Spleen,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",CL:0000792,male,unknown,103,0.10927686301137327
86,Spleen,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",CL:0000802,male,unknown,266,0.28221015107791547
87,Spleen,follicular B cell,CL:0000843,male,unknown,1643,1.7431251060940418
88,Spleen,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,male,unknown,234,0.24826005771515872
89,Spleen,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,unknown,442,0.46893566457307756
90,Spleen,plasmablast,CL:0000980,male,unknown,47,0.04986419962654898
91,Spleen,IgG plasma cell,CL:0000985,male,unknown,34,0.03607197419792905
92,Spleen,IgM plasma cell,CL:0000986,male,unknown,35,0.0371329146155152
93,Spleen,conventional dendritic cell,CL:0000990,male,unknown,12,0.012731285011033782
94,Spleen,innate lymphoid cell,CL:0001065,male,unknown,33,0.03501103378034289
95,Spleen,T follicular helper cell,CL:0002038,male,unknown,209,0.221736547275505
