,dataset_name,cell_type,cell_type_ontology_id,sex,race,count,percentage
40,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,female,unknown,15,0.042350151048872076
41,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,426,1.202744289787967
42,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,1771,5.000141167170162
43,Global,mucosal invariant T cell,CL:0000940,female,unknown,81,0.22869081566390922
44,Global,plasmablast,CL:0000980,female,unknown,25,0.07058358508145346
45,Global,conventional dendritic cell,CL:0000990,female,unknown,308,0.8695897682035066
46,Global,"dendritic cell, human",CL:0001056,female,unknown,75,0.21175075524436038
47,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,female,unknown,274,0.7735960924927299
48,Global,group 3 innate lymphoid cell,CL:0001071,female,unknown,30,0.08470030209774415
49,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,female,unknown,205,0.5787853976679184
50,Global,T follicular helper cell,CL:0002038,female,unknown,26,0.07340692848471159
51,Global,progenitor cell,CL:0011026,female,unknown,16,0.04517349445213021
52,Global,mast cell,CL:0000097,female,unknown,1,0.002823343403258138
53,Global,macrophage,CL:0000235,female,unknown,29,0.08187695869448601
54,Global,CD4-positive helper T cell,CL:0000492,female,unknown,41,0.11575707953358366
55,Global,animal cell,CL:0000548,female,unknown,3,0.008470030209774415
56,Global,alveolar macrophage,CL:0000583,female,unknown,26,0.07340692848471159
57,Global,memory B cell,CL:0000787,female,unknown,4,0.011293373613032552
58,Global,regulatory T cell,CL:0000815,female,unknown,1,0.002823343403258138
59,Global,classical monocyte,CL:0000860,female,unknown,15,0.042350151048872076
60,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,female,unknown,3,0.008470030209774415
61,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,female,unknown,17,0.04799683785538835
62,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,female,unknown,8,0.022586747226065105
63,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,female,unknown,5,0.014116717016290692
64,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,female,unknown,3,0.008470030209774415
65,Global,mucosal invariant T cell,CL:0000940,female,unknown,3,0.008470030209774415
66,Global,conventional dendritic cell,CL:0000990,female,unknown,3,0.008470030209774415
67,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,female,unknown,2,0.005646686806516276
68,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,female,unknown,5,0.014116717016290692
69,Global,T follicular helper cell,CL:0002038,female,unknown,1,0.002823343403258138
70,Global,mast cell,CL:0000097,male,unknown,51,0.14399051356616505
71,Global,macrophage,CL:0000235,male,unknown,76,0.2145740986476185
72,Global,CD4-positive helper T cell,CL:0000492,male,unknown,269,0.7594793754764393
73,Global,lymphocyte,CL:0000542,male,unknown,23,0.06493689827493718
74,Global,animal cell,CL:0000548,male,unknown,84,0.2371608458736836
75,Global,alveolar macrophage,CL:0000583,male,unknown,1931,5.451876111691465
76,Global,plasmacytoid dendritic cell,CL:0000784,male,unknown,6,0.01694006041954883
77,Global,plasma cell,CL:0000786,male,unknown,2,0.005646686806516276
78,Global,memory B cell,CL:0000787,male,unknown,8,0.022586747226065105
79,Global,naive B cell,CL:0000788,male,unknown,7,0.019763403822806967
80,Global,alpha-beta T cell,CL:0000789,male,unknown,13,0.03670346424235579
81,Global,gamma-delta T cell,CL:0000798,male,unknown,12,0.03388012083909766
82,Global,regulatory T cell,CL:0000815,male,unknown,10,0.028233434032581384
83,Global,germinal center B cell,CL:0000844,male,unknown,1,0.002823343403258138
84,Global,classical monocyte,CL:0000860,male,unknown,162,0.45738163132781845
85,Global,non-classical monocyte,CL:0000875,male,unknown,51,0.14399051356616505
86,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,male,unknown,3,0.008470030209774415
87,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,male,unknown,49,0.1383438267596488
88,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,male,unknown,32,0.09034698890426042
89,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,male,unknown,15,0.042350151048872076
90,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,male,unknown,158,0.44608825771478583
91,Global,mucosal invariant T cell,CL:0000940,male,unknown,14,0.039526807645613934
92,Global,plasmablast,CL:0000980,male,unknown,2,0.005646686806516276
93,Global,conventional dendritic cell,CL:0000990,male,unknown,37,0.10446370592055111
94,Global,"dendritic cell, human",CL:0001056,male,unknown,3,0.008470030209774415
95,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,male,unknown,79,0.22304412885739291
96,Global,group 3 innate lymphoid cell,CL:0001071,male,unknown,2,0.005646686806516276
97,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,male,unknown,39,0.11011039272706738
98,Global,T follicular helper cell,CL:0002038,male,unknown,2,0.005646686806516276
99,Global,progenitor cell,CL:0011026,male,unknown,1,0.002823343403258138
100,Global,mast cell,CL:0000097,male,unknown,121,0.34162455179423473
101,Global,macrophage,CL:0000235,male,unknown,205,0.5787853976679184
102,Global,CD4-positive helper T cell,CL:0000492,male,unknown,281,0.7933594963155368
103,Global,lymphocyte,CL:0000542,male,unknown,22,0.06211355487167904
104,Global,animal cell,CL:0000548,male,unknown,1132,3.1960247324882127
105,Global,alveolar macrophage,CL:0000583,male,unknown,13978,39.464694090742256
106,Global,plasmacytoid dendritic cell,CL:0000784,male,unknown,4,0.011293373613032552
107,Global,plasma cell,CL:0000786,male,unknown,4,0.011293373613032552
108,Global,memory B cell,CL:0000787,male,unknown,58,0.16375391738897202
109,Global,naive B cell,CL:0000788,male,unknown,18,0.05082018125864649
110,Global,alpha-beta T cell,CL:0000789,male,unknown,114,0.32186114797142773
111,Global,gamma-delta T cell,CL:0000798,male,unknown,93,0.26257093650300684
112,Global,regulatory T cell,CL:0000815,male,unknown,59,0.16657726079223015
113,Global,germinal center B cell,CL:0000844,male,unknown,1,0.002823343403258138
114,Global,classical monocyte,CL:0000860,male,unknown,1544,4.359242214630566
115,Global,non-classical monocyte,CL:0000875,male,unknown,47,0.1326971399531325
116,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,male,unknown,35,0.09881701911403484
117,Global,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,male,unknown,29,0.08187695869448601
118,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,male,unknown,236,0.6663090431689206
119,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,male,unknown,20,0.05646686806516277
120,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,male,unknown,14,0.039526807645613934
121,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,male,unknown,831,2.3461983681075127
122,Global,mucosal invariant T cell,CL:0000940,male,unknown,20,0.05646686806516277
123,Global,plasmablast,CL:0000980,male,unknown,9,0.025410090629323246
124,Global,conventional dendritic cell,CL:0000990,male,unknown,53,0.14963720037268133
125,Global,"dendritic cell, human",CL:0001056,male,unknown,5,0.014116717016290692
126,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,male,unknown,583,1.6460092040994947
127,Global,group 3 innate lymphoid cell,CL:0001071,male,unknown,8,0.022586747226065105
128,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,male,unknown,158,0.44608825771478583
129,Global,T follicular helper cell,CL:0002038,male,unknown,48,0.13552048335639064
130,Global,progenitor cell,CL:0011026,male,unknown,1,0.002823343403258138
